t_sec,pitch_deg,pitch_rate_dps,raw_acc_pitch_deg,fused_pitch_deg,gyro_pitch_rate_dps,filtered_pitch_rate_dps,u_sps,pitch_sp_deg,rate_setpoint_dps,rate_error_dps,target_velocity_sps,vel_error,measured_vel_sps,left_applied_sps,right_applied_sps,motor_update_dt_ms,motor_feedback_age_ms,left_actual_steps,right_actual_steps,controller_saturation_flags,controller_fault_flags
55.127484,-0.1336724269524724,9.635587252442777,-30.12137534553506,-0.1336724269524724,12.302475063352553,9.635587252442775,-130.85397481918335,0.7148683207610875,21.350244122868986,11.71465687042621,0.0,178.71708019027187,-190.29935341532115,-0.0,-0.0,2.5010000000000003,0.0,2419,2419,0,0
55.129984,-0.09638606198507313,10.753746574704058,8.364660953718767,-0.09638606198507314,10.28997914260498,10.753746574704058,-103.57973575592041,0.7148683207610875,20.02668607321649,9.272939498512429,0.0,178.71708019027187,-195.5771053580619,-0.0,-0.0,2.5,2.5,2419,2419,0,0
55.132483,-0.07532310771217902,8.079712564988174,7.796934893161972,-0.07532310771217902,6.544986733561671,8.079712564988174,-134.32857990264893,0.7148683207610875,20.105431856004426,12.025719291016252,0.0,178.71708019027187,-197.98280007513642,-0.0,-0.0,2.499,4.999,2419,2419,0,0
55.134983,-0.0612299775630721,5.007838302868751,3.758949649614224,-0.0612299775630721,3.5524927992326716,5.007838302868751,-172.8122115135193,0.7148683207610875,20.478792777359285,15.470954474490537,0.0,178.71708019027187,-177.31780675356785,-200.0,-200.0,2.5,2.499,2419,2419,0,0
55.137484,-0.05280170909457696,2.7978787248842427,8.101183530395312,-0.05280170909457696,1.7149965237674965,2.7978787248842427,-201.03302001953125,0.7148683207610875,20.795291154737548,17.997412429853306,0.0,178.71708019027187,-167.89336822390973,-200.0,-200.0,2.5010000000000003,0.0,2418,2418,0,0
55.139983,-0.05143963863876632,-1.058967897112481,3.4368195197357956,-0.05143963863876632,-2.9662439875366395,-1.058967897112481,-254.45876121520996,0.7148683207610875,21.72136483747403,22.78033273458651,0.0,178.71708019027187,-163.60001833125605,-200.0,-200.0,2.499,2.499,2418,2418,0,0
55.142483,-0.05249011560908359,-0.016608201890374895,4.71124707779219,-0.05249011560908359,0.9712480313173066,-0.016608201890374895,-240.2332067489624,0.7148683207610875,21.49018826883739,21.50679647072776,0.0,178.71708019027187,-161.64138561787615,-200.0,-200.0,2.5,4.999,2418,2418,0,0
55.144983,-0.049952744517273405,1.6846021240277869,4.465118995311406,-0.049952744517273405,1.8374962754651747,1.6846021240277869,-215.6862735748291,0.7148683207610875,20.993839296787165,19.309237172759378,0.0,178.71708019027187,-160.7483702855565,-200.0,-200.0,2.5,2.499,2417,2417,0,0
55.147484,-0.03691785119507769,5.98188168401352,26.5308556910004,-0.03691785119507769,6.6937364320517085,5.98188168401352,-129.12828922271729,0.642993481142226,17.542046884441124,11.560165200427605,0.0,160.7483702855565,-171.22520510773356,-200.0,-200.0,2.5010000000000003,0.0,2416,2416,0,0
55.149984,-0.018661609427901033,8.19535004231047,20.535257519551198,-0.018661609427901033,9.292481164495314,8.19535004231047,-92.51255989074707,0.642993481142226,16.47750502538594,8.282154983075472,0.0,160.7483702855565,-175.99923644528943,-200.0,-200.0,2.5,2.5,2416,2416,0,0
55.152483,0.012435074234541531,13.47497863307039,-2.1801362774115547,0.012435074234541531,14.997469600701475,13.474978633070391,-9.06914696097374,0.642993481142226,14.28689073514757,0.8119121020771805,0.0,160.7483702855565,-178.17532620708715,-200.0,-200.0,2.499,4.999,2416,2416,0,0
55.154983,0.046595744884761335,13.475431557808434,-0.07012591564702302,0.046595744884761335,12.41622483278611,13.475431557808434,1.6213703900575638,0.642993481142226,13.330278725756902,-0.1451528320515332,0.0,160.7483702855565,-179.16806164707566,0.0,0.0,2.5,2.499,2415,2415,0,0
55.157484,0.10606592937557711,18.201967763777667,-38.07397885227463,0.10606592937557711,19.293710892384336,18.201967763777667,86.21633648872375,0.642993481142226,10.483479508521752,-7.718488255255915,0.0,160.7483702855565,-179.62080673074425,0.0,0.0,2.5010000000000003,5.0,2415,2415,0,0
