t_sec,pitch_deg,pitch_rate_dps,raw_acc_pitch_deg,fused_pitch_deg,gyro_pitch_rate_dps,filtered_pitch_rate_dps,u_sps,pitch_sp_deg,rate_setpoint_dps,rate_error_dps,target_velocity_sps,vel_error,measured_vel_sps,left_applied_sps,right_applied_sps,motor_update_dt_ms,motor_feedback_age_ms,left_actual_steps,right_actual_steps,controller_saturation_flags,controller_fault_flags
34.852519,0.3319929517787726,0.6520461140223347,7.443069178106469,0.3319929517787726,-0.9187481377325873,0.6520461140223348,-136.89030408859253,0.7987827336734787,12.907102364546189,12.255056250523854,0.0,199.69568341836967,-146.66270020621238,-0.0,-0.0,2.52,0.025,2402,2402,0,0
34.864994,0.27792666556847706,-2.452913383855097,-34.347883923894315,0.277926665568477,-2.7299944664054028,-2.452913383855097,-114.86046314239502,0.5356660032627063,7.829929801402195,10.282843185257294,0.0,133.91650081567659,-133.6005202397404,-200.0,-200.0,2.5010000000000003,2.5,2401,2401,0,0
34.872496,0.2878375823826367,3.895794027261062,-2.269159996409772,0.2878375823826367,4.164991557721064,3.895794027261062,-23.116016387939453,0.5356660032627063,5.965247277826685,2.0694532505656227,0.0,133.91650081567659,-123.00038875917527,-200.0,-200.0,2.499,0.002,2400,2400,0,0
34.884988,0.3207746601810944,1.7008921894056706,-1.2899011595878462,0.3207746601810944,1.5224969139568592,1.7008921894056703,-43.46112906932831,0.5356660032627063,5.591734558933716,3.890842369528045,0.0,133.91650081567659,-84.29833521777441,-0.0,-0.0,2.494,2.494,2399,2399,0,0
34.892497,0.3212394403570198,0.15984469413632682,-0.7969279193175817,0.3212394403570198,0.507498971318953,0.15984469413632682,-2.757936716079712,0.33719334087109765,0.40674804086009886,0.24690334672377207,0.0,84.29833521777441,-59.710378067443216,-0.0,-0.0,2.4979999999999998,5.003,2399,2399,0,0
34.902495,0.3390201827754101,3.915981453274174,-0.8027147369779037,0.33902018277541013,4.2874913094187415,3.915981453274174,55.2487850189209,0.33719334087109765,-1.0301469366392921,-4.946128389913466,0.0,84.29833521777441,-55.196603073673614,0.0,0.0,2.5,2.5,2399,2399,0,0
34.914994,0.3902694456690887,4.1278140827574905,0.20869089210925307,0.3902694456690887,3.954991983382186,4.127814082757491,111.08627319335938,0.2193697250785766,-5.817145697223712,-9.944959779981202,0.0,54.84243126964416,-57.04240534721921,0.0,0.0,2.5,4.999,2399,2399,0,0
34.922495,0.41106355837502495,3.059210737890547,-0.7331213561259328,0.41106355837502495,3.0362438456495986,3.0592107378905466,102.66938209533691,0.2193697250785766,-6.13223001677319,-9.191440754663738,0.0,54.84243126964416,-19.09327163549645,0.0,0.0,2.513,2.5,2400,2400,0,0
34.934995,0.4551124005222396,1.7940620766378508,7.562267443318193,0.45511240052223967,1.8549962399934146,1.7940620766378506,162.42660284042358,0.015876404874948086,-12.747123397283628,-14.54118547392148,0.0,3.9691012187370207,44.473327460160306,200.0,200.0,2.5010000000000003,0.0,2402,2402,0,0
34.944994,0.46209526578358723,2.441375449209034,2.3587298561414,0.4620952657835872,2.8699941826313204,2.441375449209034,173.64877462387085,0.015876404874948086,-13.104471967744152,-15.545847416953187,0.0,3.9691012187370207,71.68186441263471,0.0,0.0,2.535,4.999,2403,2403,0,0
34.954995,0.48641073749617025,-1.7032056930087922,15.545343802470757,0.48641073749617025,-1.7937463641445754,-1.7032056930087922,216.58589839935303,-0.2821172638091443,-21.09298261329661,-19.38977692028782,0.0,-70.5293159522861,108.09086367818524,400.0,400.0,2.5010000000000003,0.0,2405,2405,0,0
34.962495,0.43839147168244497,-10.889263216955854,35.62581833496556,0.43839147168244497,-11.453726783732924,-10.889263216955854,73.30568432807922,-0.2821172638091443,-17.45192878952554,-6.562665572569683,0.0,-70.5293159522861,140.64517964689483,200.0,200.0,2.502,2.5,2407,2407,0,0
34.974995,0.3033525125408492,-3.877547163760044,-5.699082751662688,0.3033525125408493,-2.2574954241429293,-3.8775471637600445,247.63660430908203,-0.6615230635876974,-26.047129340659293,-22.169582176899247,0.0,-165.38076589692434,161.11960604183315,0.0,0.0,2.5010000000000003,0.0,2408,2408,0,0
34.984996,0.370468131951142,11.714641891227377,-2.1305708910489694,0.370468131951142,12.232475205239593,11.714641891227377,486.3358974456787,-0.6615230635876974,-31.824413947894346,-43.53905583912172,0.0,-165.38076589692434,155.09031255483163,400.0,400.0,2.502,0.001,2410,2410,0,0
34.992495,0.4349988698658707,3.338759869279342,-17.590395378625235,0.43499886986587066,-1.7412464705598563,3.3387598692793423,395.17788887023926,-0.6794551943216369,-32.039403764570054,-35.37816363384939,0.0,-169.86379858040922,175.37561462769608,400.0,400.0,2.4979999999999998,2.5,2412,2412,0,0
35.004997,0.26149945771283184,-30.741997665280476,-13.949601259389215,0.26149945771283184,-32.60243391611068,-30.741997665280476,-134.9434733390808,-0.6794551943216369,-18.661230840645004,12.080766824635472,0.0,-169.86379858040922,250.81397379449515,-0.0,-0.0,2.503,5.002,2417,2417,0,0
35.015005,0.0143858042049531,-17.231701961222456,-7.942799553487037,0.0143858042049531,-14.411220789005444,-17.23170196122246,52.499812841415405,-0.9227446940271399,-21.93172846019299,-4.700026498970534,0.0,-230.686173506785,208.74245037573854,0.0,0.0,2.512,2.511,2417,2417,0,0
35.024996,-0.012412219448033364,8.773329666884475,-12.127617898525605,-0.012412219448033366,11.208727280337566,8.773329666884475,407.2171211242676,-0.9227446940271399,-27.682641704936106,-36.455971371820574,0.0,-230.686173506785,182.94077742121732,0.0,0.0,2.5140000000000002,4.991,2417,2417,0,0
35.03495,0.030738747710702494,-4.973662766835978,39.67524506486576,0.030738747710702497,-8.443732884875685,-4.973662766835978,228.7689208984375,-0.9227446940271399,-25.454120676950595,-20.480457910114616,0.0,-230.686173506785,211.65198514643114,400.0,400.0,2.456,4.945,2419,2419,0,0
35.045005,-0.114616576612114,-19.434946401965714,7.576730261241677,-0.11461657661211398,-22.14620511048742,-19.434946401965714,-42.42323040962219,-0.8466079405857246,-15.63702159076967,3.7979248111960433,0.0,-211.65198514643114,192.8418164859258,-0.0,-0.0,2.511,0.0,2423,2423,0,0
35.052495,-0.2652402595330492,-14.950722397760824,-10.027993135721209,-0.2652402595330492,-13.387472864103417,-14.950722397760824,-26.921167969703674,-0.8466079405857246,-12.540614470034706,2.4101079277261177,0.0,-211.65198514643114,148.55122449831669,-0.0,-0.0,2.5,2.49,2423,2423,0,0
35.062495,-0.30374108890387463,3.343639312357447,-6.738598614697522,-0.30374108890387463,5.477488897339045,3.343639312357447,118.05704832077026,-0.5319363514545942,-7.225377179509511,-10.569016491866957,0.0,-132.98408786364854,118.10869365522748,0.0,0.0,2.499,2.495,2423,2423,0,0
35.074995,-0.24355423481507793,-1.623492606106625,16.38317745536881,-0.24355423481507796,-3.4912429233838322,-1.623492606106625,67.52702593803406,-0.5319363514545942,-7.668826114379799,-6.045333508273174,0.0,-132.98408786364854,121.09553916281205,200.0,200.0,2.5010000000000003,4.995,2424,2424,0,0
35.082495,-0.2852971357491762,-6.512840809932123,-0.5629283930634602,-0.2852971357491762,-6.816236183749386,-6.512840809932123,-12.081032246351242,-0.5374221623692226,-5.431290542878268,1.0815502670538546,0.0,-134.35554059230563,143.157764297817,-0.0,-0.0,2.499,2.495,2425,2425,0,0
35.094996,-0.4152593278467383,-9.084994967311799,-5.88557572141817,-0.4152593278467383,-7.979983824877332,-9.084994967311799,-88.64244818687439,-0.5374221623692226,-1.14931062480161,7.935684342510189,0.0,-134.35554059230563,72.27627548651452,-0.0,-0.0,2.529,2.501,2425,2425,0,0
35.104994,-0.4499513579634287,1.1632530254701416,-0.30377254841673823,-0.4499513579634287,1.5137469316927394,1.1632530254701414,-67.92475581169128,-0.18084396628720173,7.24419371056682,6.080940685096678,0.0,-45.210991571800434,29.215149243661184,-0.0,-0.0,2.5,2.499,2424,2424,0,0
35.112496,-0.43583397365910587,0.6081125065304099,-2.760160657365002,-0.43583397365910587,-0.15749968075415785,0.6081125065304099,-71.2605893611908,-0.18084396628720173,6.9876920797807145,6.379579573250305,0.0,-45.210991571800434,19.4151954433222,-200.0,-200.0,2.503,0.001,2424,2424,0,0
35.124995,-0.48964818511629665,-7.395042407503412,-0.499784002533571,-0.48964818511629665,-7.647484498840776,-7.395042407503412,-251.42416954040527,-0.015903216281705764,15.113619729244402,22.508662136747816,0.0,-3.975804070426442,-8.554647222959398,-200.0,-200.0,2.5010000000000003,2.5,2423,2423,0,0
35.134994,-0.5165789766898536,2.721105569208997,-17.30802254343829,-0.5165789766898538,3.65749258640211,2.721105569208997,-118.5990571975708,-0.015903216281705764,13.338644899125892,10.617539329916896,0.0,-3.975804070426442,-65.41178822716493,-200.0,-200.0,2.5,2.499,2421,2421,0,0
35.142499,-0.47583030042929564,7.458236114222755,-11.487674951366747,-0.47583030042929564,7.052485704880624,7.458236114222755,-39.71155285835266,-0.015903216281705764,11.01339932757683,3.5551632133540734,0.0,-3.975804070426442,-107.6195561995839,-0.0,-0.0,2.504,0.004,2419,2419,0,0
35.152495,-0.40099394800639276,8.85404879641873,10.857972309444786,-0.40099394800639276,9.808730118078387,8.85404879641873,-136.42789125442505,0.4304782247983356,21.06770863942771,12.21365984300898,0.0,107.6195561995839,-119.464319780702,-0.0,-0.0,2.5010000000000003,0.0,2418,2418,0,0
35.164997,-0.34633748884812215,-1.1258692176925846,27.432493658140693,-0.34633748884812215,-0.08749982264119881,-1.1258692176925846,-274.1389274597168,0.4799073755408893,23.416323507315465,24.542192725008054,0.0,119.97684388522232,-130.87927981739674,-200.0,-200.0,2.503,2.502,2417,2417,0,0
35.174995,-0.353448319588566,4.970964349238179,2.4367749044309845,-0.353448319588566,8.609982547893962,4.970964349238179,-191.235089302063,0.4799073755408893,22.091218376315204,17.12025402707702,0.0,119.97684388522232,-150.48971195742726,-400.0,-400.0,2.5010000000000003,2.5,2415,2415,0,0
